serial, year, department, image, page
170, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/4757_591811.jpg, http://www.artic.edu/aic/collections/artwork/151086?search_no=142&index=9
171,1968,8, , http://www.artic.edu/aic/collections/artwork/99366?search_no=1&index=0
172,1791,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000093/76461_759077.jpg, http://www.artic.edu/aic/collections/artwork/36427?search_no=1&index=1
173,1766,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000076/79655_647775.jpg, http://www.artic.edu/aic/collections/artwork/88951?search_no=1&index=2
174,1930,8, , http://www.artic.edu/aic/collections/artwork/185402?search_no=1&index=3
175,1792,8, , http://www.artic.edu/aic/collections/artwork/24437?search_no=1&index=4
176, ,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000038/92016_461994.jpg, http://www.artic.edu/aic/collections/artwork/41357?search_no=1&index=5
177,1714,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000069/111658_603022.jpg, http://www.artic.edu/aic/collections/artwork/127635?search_no=1&index=6
178,1783,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/7713_1176003.jpg, http://www.artic.edu/aic/collections/artwork/22573?search_no=1&index=8
179,1766,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/1591_1175453.jpg, http://www.artic.edu/aic/collections/artwork/88986?search_no=1&index=7
180,1787,8, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000060/104810_548196.jpg, http://www.artic.edu/aic/collections/artwork/23350?search_no=1&index=9
181,1450,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/3519_1171973.jpg, http://www.artic.edu/aic/collections/artwork/12742?search_no=1&index=0
182,1400,43, , http://www.artic.edu/aic/collections/artwork/180975?search_no=1&index=2
183,1400,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/5295_1164143.jpg, http://www.artic.edu/aic/collections/artwork/65328?search_no=1&index=1
184,1503,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/5693_1377769.jpg, http://www.artic.edu/aic/collections/artwork/75644?search_no=1&index=3
185,1000,43, , http://www.artic.edu/aic/collections/artwork/72099?search_no=1&index=0
186, ,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/7633_1175953.jpg, http://www.artic.edu/aic/collections/artwork/88689?search_no=1&index=1
187, ,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/1558_1170103.jpg, http://www.artic.edu/aic/collections/artwork/88693?search_no=1&index=2
188,1700,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/1186_355040.jpg, http://www.artic.edu/aic/collections/artwork/10431?search_no=1&index=3
189,1700,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000128/47071_1307046.jpg, http://www.artic.edu/aic/collections/artwork/10435?search_no=1&index=4
190,1700,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000001/51248_356234.jpg, http://www.artic.edu/aic/collections/artwork/10607?search_no=1&index=5
191,1450,43, , http://www.artic.edu/aic/collections/artwork/5437?search_no=1&index=7
192,1700,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000131/173678_1342097.jpg, http://www.artic.edu/aic/collections/artwork/10703?search_no=1&index=6
193, ,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000103/19134_882960.jpg, http://www.artic.edu/aic/collections/artwork/5567?search_no=1&index=8
194, ,43, , http://www.artic.edu/aic/collections/artwork/5941?search_no=1&index=9
195,700,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000072/3924_621060.jpg, http://www.artic.edu/aic/collections/artwork/110246?search_no=1&index=0
196, ,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/3200_591642.jpg, http://www.artic.edu/aic/collections/artwork/86178?search_no=1&index=1
197,1100,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/3774_1378404.jpg, http://www.artic.edu/aic/collections/artwork/18757?search_no=1&index=2
198,800,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000128/4901_1305498.jpg, http://www.artic.edu/aic/collections/artwork/99520?search_no=1&index=4
199,100,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/4202_591670.jpg, http://www.artic.edu/aic/collections/artwork/33772?search_no=1&index=6
200,1400,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/5295_1164143.jpg, http://www.artic.edu/aic/collections/artwork/65328?search_no=1&index=5
201,100,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/55742_1357662.jpg, http://www.artic.edu/aic/collections/artwork/91620?search_no=1&index=9
202,100,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/5664_591901.jpg, http://www.artic.edu/aic/collections/artwork/75238?search_no=1&index=7
203,500,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000067/3667_591317.jpg, http://www.artic.edu/aic/collections/artwork/14968?search_no=1&index=8
204,1800,4, , http://www.artic.edu/aic/collections/artwork/155968?search_no=9&index=0
205,1900,4, , http://www.artic.edu/aic/collections/artwork/39742?search_no=9&index=1
206,1900,4, , http://www.artic.edu/aic/collections/artwork/156401?search_no=9&index=2
207,1900,4, , http://www.artic.edu/aic/collections/artwork/156402?search_no=9&index=3
208,1900,4, , http://www.artic.edu/aic/collections/artwork/156403?search_no=9&index=4
209,1900,4, , http://www.artic.edu/aic/collections/artwork/156404?search_no=9&index=5
210,1936,4, , http://www.artic.edu/aic/collections/artwork/37217?search_no=9&index=6
211,1930,4, , http://www.artic.edu/aic/collections/artwork/35414?search_no=9&index=7
212,1476,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000032/33721_441998.jpg, http://www.artic.edu/aic/collections/artwork/85627?search_no=9&index=8
213,1476,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000003/42297_359484.jpg, http://www.artic.edu/aic/collections/artwork/85629?search_no=9&index=9
214,1300,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/72290_1184043.jpg, http://www.artic.edu/aic/collections/artwork/185165?search_no=1&index=3
215,1760,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/50062_1181323.jpg, http://www.artic.edu/aic/collections/artwork/185441?search_no=1&index=2
216,1910,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000085/5325_704124.jpg, http://www.artic.edu/aic/collections/artwork/110687?search_no=1&index=6
217,1100,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/3774_1378404.jpg, http://www.artic.edu/aic/collections/artwork/18757?search_no=1&index=7
218,1400,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/3171_762173.jpg, http://www.artic.edu/aic/collections/artwork/91495?search_no=1&index=8
219,1870,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000103/9275_883456.jpg, http://www.artic.edu/aic/collections/artwork/181737?search_no=1&index=5
220,1860,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/6805_672649.jpg, http://www.artic.edu/aic/collections/artwork/157115?search_no=1&index=9
221,950,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/57770_1182323.jpg, http://www.artic.edu/aic/collections/artwork/51182?search_no=1&index=4
222,1930,4, , http://www.artic.edu/aic/collections/artwork/35414?search_no=1&index=0
223,700,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000072/3924_621060.jpg, http://www.artic.edu/aic/collections/artwork/110246?search_no=1&index=1
224,800,43, , http://www.artic.edu/aic/collections/artwork/120514?search_no=1&index=3
225,800,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/5831_1168843.jpg, http://www.artic.edu/aic/collections/artwork/120513?search_no=1&index=2
226,400,43, , http://www.artic.edu/aic/collections/artwork/120433?search_no=1&index=4
227,500,43, , http://www.artic.edu/aic/collections/artwork/87111?search_no=1&index=5
228,300,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/16432_761387.jpg, http://www.artic.edu/aic/collections/artwork/30739?search_no=1&index=6
229,300,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000049/4282_496268.jpg, http://www.artic.edu/aic/collections/artwork/37347?search_no=1&index=8
230,600,43, , http://www.artic.edu/aic/collections/artwork/31585?search_no=1&index=9
231,600,43, , http://www.artic.edu/aic/collections/artwork/60826?search_no=1&index=7
232,1838,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/238_761183.jpg, http://www.artic.edu/aic/collections/artwork/819?search_no=1&index=0
233,1916,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000092/132548_749122.jpg, http://www.artic.edu/aic/collections/artwork/160083?search_no=1&index=1
234,1941,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000103/3038_881825.jpg, http://www.artic.edu/aic/collections/artwork/79593?search_no=1&index=2
235,1945,3, , http://www.artic.edu/aic/collections/artwork/111808?search_no=1&index=4
236,1885,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000116/7494_1168023.jpg, http://www.artic.edu/aic/collections/artwork/12977?search_no=1&index=5
237,180,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/3169_762095.jpg, http://www.artic.edu/aic/collections/artwork/91415?search_no=1&index=6
238,1874,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000131/437_1345330.jpg, http://www.artic.edu/aic/collections/artwork/72320?search_no=1&index=7
239,1810,3, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000029/54581_268192.jpg, http://www.artic.edu/aic/collections/artwork/188965?search_no=1&index=8
240,1810,4, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000003/46645_361103.jpg, http://www.artic.edu/aic/collections/artwork/86589?search_no=1&index=9
241,1450,43, , http://www.artic.edu/aic/collections/artwork/5437?search_no=1&index=1
242,1500,43, , http://www.artic.edu/aic/collections/artwork/5983?search_no=1&index=2
243,100,43, , http://www.artic.edu/aic/collections/artwork/6304?search_no=1&index=3
244,100,43, , http://www.artic.edu/aic/collections/artwork/6312?search_no=1&index=4
245,100,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/3308_761009.jpg, http://www.artic.edu/aic/collections/artwork/6336?search_no=1&index=5
246,100,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/66259_1182883.jpg, http://www.artic.edu/aic/collections/artwork/6348?search_no=1&index=6
247,100,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/66265_1182953.jpg, http://www.artic.edu/aic/collections/artwork/6385?search_no=1&index=7
248,180,43, , http://www.artic.edu/aic/collections/artwork/6391?search_no=1&index=8
249,1100,43, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000117/66260_1182893.jpg, http://www.artic.edu/aic/collections/artwork/6908?search_no=1&index=9
250,1881,21, , http://www.artic.edu/aic/collections/artwork/120171?search_no=8&index=6
251,1893,21, , http://www.artic.edu/aic/collections/artwork/656?search_no=8&index=7
252,1792,21, , http://www.artic.edu/aic/collections/artwork/87918?search_no=8&index=8
253,1902,21, , http://www.artic.edu/aic/collections/artwork/39690?search_no=8&index=9
254,1926,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000002/50626_356713.jpg, http://www.artic.edu/aic/collections/artwork/134047?search_no=48&index=0
255,1928,21, , http://www.artic.edu/aic/collections/artwork/154497?search_no=48&index=1
256,1930,21, , http://www.artic.edu/aic/collections/artwork/111636?search_no=48&index=3
257,1931,21, , http://www.artic.edu/aic/collections/artwork/64276?search_no=48&index=2
258,1942,21, , http://www.artic.edu/aic/collections/artwork/65906?search_no=48&index=5
259,1970,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000072/4530_623946.jpg, http://www.artic.edu/aic/collections/artwork/93802?search_no=48&index=4
260,1925,21, , http://www.artic.edu/aic/collections/artwork/76047?search_no=48&index=6
261,1944,21, , http://www.artic.edu/aic/collections/artwork/62032?search_no=48&index=9
262,1912,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000115/39420_1163393.jpg, http://www.artic.edu/aic/collections/artwork/37406?search_no=48&index=8
263,1930,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/50629_1357814.jpg, http://www.artic.edu/aic/collections/artwork/6565?search_no=48&index=7
264,1926,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000002/50626_356713.jpg, http://www.artic.edu/aic/collections/artwork/134047?search_no=4&index=0
265,1964,21, , http://www.artic.edu/aic/collections/artwork/158243?search_no=4&index=1
266,1942,21, , http://www.artic.edu/aic/collections/artwork/154493?search_no=4&index=2
267,1846,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000002/6676_357881.jpg, http://www.artic.edu/aic/collections/artwork/156073?search_no=4&index=3
268,1978,21, , http://www.artic.edu/aic/collections/artwork/154491?search_no=4&index=5
269,1988,21, , http://www.artic.edu/aic/collections/artwork/111283?search_no=4&index=4
270,1966,21, , http://www.artic.edu/aic/collections/artwork/154492?search_no=4&index=6
271,1878,21, , http://www.artic.edu/aic/collections/artwork/212969?search_no=4&index=7
272,1942,21, , http://www.artic.edu/aic/collections/artwork/152750?search_no=4&index=8
273,1935,21, , http://www.artic.edu/aic/collections/artwork/154135?search_no=4&index=9
274,1930,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/50629_1357814.jpg, http://www.artic.edu/aic/collections/artwork/6565?search_no=1&index=0
275,1940,3, , http://www.artic.edu/aic/collections/artwork/14307?search_no=1&index=0
276,1939,3, , http://www.artic.edu/aic/collections/artwork/38620?search_no=1&index=1
277,1918,3, , http://www.artic.edu/aic/collections/artwork/39295?search_no=1&index=2
278,1940,3, , http://www.artic.edu/aic/collections/artwork/99557?search_no=1&index=3
279,1939,3, , http://www.artic.edu/aic/collections/artwork/99592?search_no=1&index=4
280,1939,3, , http://www.artic.edu/aic/collections/artwork/117693?search_no=1&index=6
281,1927,21, , http://www.artic.edu/aic/collections/artwork/156075?search_no=1&index=7
282,1938,3, , http://www.artic.edu/aic/collections/artwork/100820?search_no=1&index=5
283,1937,3, , http://www.artic.edu/aic/collections/artwork/100900?search_no=1&index=8
284,1930,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/50629_1357814.jpg, http://www.artic.edu/aic/collections/artwork/6565?search_no=1&index=9
285,1931,21, , http://www.artic.edu/aic/collections/artwork/64276?search_no=5&index=1
286,1930,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/50629_1357814.jpg, http://www.artic.edu/aic/collections/artwork/6565?search_no=5&index=2
287,1928,21, , http://www.artic.edu/aic/collections/artwork/154497?search_no=5&index=0
288,1894,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000080/1656_672268.jpg, http://www.artic.edu/aic/collections/artwork/8958?search_no=5&index=3
289,1919,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000098/137305_822866.jpg, http://www.artic.edu/aic/collections/artwork/24306?search_no=5&index=6
290,1929,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000133/85157_1377608.jpg, http://www.artic.edu/aic/collections/artwork/46327?search_no=5&index=5
291,1931,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000132/131385_1357733.jpg, http://www.artic.edu/aic/collections/artwork/61428?search_no=5&index=9
292,1905,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000130/171646_1330129.jpg, http://www.artic.edu/aic/collections/artwork/15401?search_no=5&index=4
293,1902,21, http://www.artic.edu/aic/collections/citi/images/standard/WebLarge/WebImg_000094/19164_763625.jpg, http://www.artic.edu/aic/collections/artwork/97918?search_no=5&index=8
